brand,model,ram_gb,storage_gb,age_months,battery_health,condition,launch_price,price
IQOO,IQOO Z9,6,64,39,58,Excellent,19999,5400.0
Apple,iPhone 17 Plus,16,128,45,72,Good,99900,24300.0
OnePlus,OnePlus 12R,6,256,33,85,Good,39999,13500.0
Xiaomi,Xiaomi Pad 6,8,64,12,95,Good,26999,15700.0
IQOO,IQOO Z9,8,256,46,67,Good,19999,3700.0
Motorola,Moto Edge 50 Pro,8,256,18,80,Excellent,31999,16100.0
Samsung,Galaxy M55,6,128,9,88,Excellent,26999,21100.0
Realme,Realme 12 Pro+,6,256,8,95,Good,29999,20500.0
Samsung,Galaxy F54,8,256,9,89,Good,29999,21200.0
Xiaomi,Xiaomi 14 Ultra,16,128,23,84,Excellent,99999,47400.0
OnePlus,OnePlus 12R,12,256,42,85,Excellent,39999,11000.0
Realme,Realme 12 Pro+,8,64,21,81,Fair,29999,11800.0
Samsung,Galaxy Z Flip 5,8,512,47,74,Good,99999,19600.0
OnePlus,OnePlus 12R,8,128,30,81,Excellent,39999,15700.0
Oppo,Oppo Reno 11 Pro,12,256,2,100,Excellent,37999,34900.0
Google,Pixel 7a,12,128,5,95,Good,43999,38800.0
Xiaomi,Xiaomi 14,12,128,47,71,Fair,69999,10800.0
Samsung,Galaxy Z Fold 5,16,256,8,94,Good,154999,112000.0
Apple,iPhone 16 Pro,16,256,41,61,Good,134900,38000.0
Samsung,Galaxy Note 20 Ultra,12,1024,48,71,Excellent,104999,21700.0
Oppo,Oppo A79,6,128,22,71,Good,19999,7600.0
OnePlus,OnePlus 10 Pro,12,128,2,95,Excellent,61999,60200.0
Google,Pixel 7a,6,128,15,83,Excellent,43999,28900.0
Samsung,Galaxy S22 Ultra,24,512,15,94,Good,109999,68700.0
Nothing,Nothing Phone 2,8,128,8,85,Excellent,44999,36100.0
Apple,iPhone 12 Mini,6,256,8,81,Excellent,69900,58600.0
Samsung,Galaxy S24,12,512,22,92,Good,79999,40200.0
Samsung,Galaxy M55,8,256,19,81,Fair,26999,12300.0
IQOO,IQOO Neo 9 Pro,12,128,1,96,Fair,35999,28100.0
Oppo,Oppo Reno 11 Pro,8,128,25,69,Poor,37999,9800.0
Samsung,Galaxy A35,8,256,18,87,Excellent,30999,17600.0
Samsung,Galaxy S24,12,256,21,75,Poor,79999,25600.0
Realme,Realme 11 Pro,6,256,16,85,Good,23999,12400.0
OnePlus,OnePlus Open,24,1024,15,80,Good,139999,80400.0
Vivo,Vivo Y200,6,256,6,96,Excellent,21999,16400.0
Motorola,Moto Edge 50 Ultra,8,256,9,91,Excellent,54999,40700.0
Motorola,Moto Edge 50 Pro,8,128,10,87,Fair,31999,16900.0
IQOO,IQOO Neo 9 Pro,6,128,15,89,Poor,35999,13800.0
Xiaomi,Xiaomi 14 Ultra,16,256,24,81,Excellent,99999,42200.0
Realme,Realme GT 6T,8,256,11,94,Excellent,30999,20400.0
Realme,Realme Narzo 70 Pro,6,64,31,77,Good,19999,6200.0
Vivo,Vivo V30 Pro,8,256,47,61,Good,41999,7500.0
Samsung,Galaxy S24 Ultra,24,256,39,80,Fair,129999,31600.0
Samsung,Galaxy Z Fold 5,16,1024,30,66,Fair,154999,46000.0
Vivo,Vivo X90,8,128,18,80,Poor,59999,20200.0
IQOO,IQOO 12,12,128,26,76,Excellent,52999,20800.0
Realme,Realme GT 6T,8,128,21,79,Good,30999,12600.0
Xiaomi,Xiaomi 13 Pro,8,256,42,65,Excellent,79999,18500.0
Oppo,Oppo F25 Pro,6,64,19,85,Excellent,23999,11500.0
Apple,iPhone 17 Pro Max,16,256,36,77,Excellent,169900,56500.0
Realme,Realme GT 6T,8,64,4,100,Excellent,30999,27500.0
Samsung,Galaxy S22 Ultra,16,512,33,78,Good,109999,35800.0
Vivo,Vivo Y200,6,128,27,88,Fair,21999,6900.0
OnePlus,OnePlus 11,6,256,31,66,Excellent,56999,19400.0
OnePlus,OnePlus 12R,12,128,46,61,Excellent,39999,8700.0
Vivo,Vivo Y200,6,256,11,95,Poor,21999,9700.0
OnePlus,OnePlus Nord 4,8,64,22,81,Excellent,29999,15200.0
IQOO,IQOO Neo 9 Pro,6,256,16,87,Excellent,35999,19500.0
Realme,Realme Narzo 70 Pro,6,64,10,96,Fair,19999,11100.0
Motorola,Moto Edge 50 Ultra,8,128,30,71,Excellent,54999,17800.0
Xiaomi,Redmi Note 12 Pro,6,64,12,100,Good,23999,14600.0
OnePlus,OnePlus 10 Pro,8,128,8,97,Good,61999,45100.0
Xiaomi,Xiaomi Pad 6,6,128,24,79,Good,26999,10200.0
Apple,iPhone 12,8,512,27,74,Fair,79900,29700.0
Realme,Realme GT 6T,6,256,36,73,Excellent,30999,9100.0
Apple,iPhone 11 Pro Max,12,1024,26,81,Fair,109900,45400.0
Xiaomi,Poco X6 Pro,8,256,35,70,Fair,25999,6000.0
Samsung,Galaxy S24,16,128,26,79,Excellent,79999,32900.0
Realme,Realme Narzo 70 Pro,6,256,48,62,Good,19999,3500.0
Samsung,Galaxy A55,6,256,10,85,Excellent,39999,29700.0
Xiaomi,Xiaomi 14 Ultra,12,256,31,72,Excellent,99999,31900.0
Samsung,Galaxy Note 20 Ultra,24,512,18,84,Excellent,104999,59200.0
Samsung,Galaxy S23 FE,12,256,27,82,Good,59999,24600.0
Apple,iPhone 15,8,128,28,72,Excellent,79900,34800.0
Xiaomi,Poco X6 Pro,8,256,45,76,Fair,25999,4700.0
Xiaomi,Redmi Note 12 Pro,8,64,36,75,Excellent,23999,6900.0
Realme,Realme 12 Pro+,8,256,47,58,Good,29999,5700.0
Apple,iPhone 17 Pro Max,12,512,10,83,Fair,169900,114300.0
Apple,iPhone 17 Pro Max,16,256,41,70,Good,169900,48700.0
Samsung,Galaxy S24 Ultra,12,1024,13,80,Excellent,129999,86200.0
Xiaomi,Redmi Note 13 Pro+,6,256,37,76,Poor,31999,5600.0
Xiaomi,Xiaomi 14 Ultra,12,256,33,76,Good,99999,29900.0
Xiaomi,Poco F6,8,128,35,71,Good,29999,8400.0
Xiaomi,Xiaomi 14,6,256,28,72,Excellent,69999,25000.0
Apple,iPhone XS Max,24,512,45,73,Good,109900,27800.0
Motorola,Moto Edge 50 Ultra,6,128,6,86,Good,54999,37600.0
Oppo,Oppo Find X7 Ultra,16,256,33,68,Good,74999,19900.0
Apple,iPhone 11,6,128,30,74,Fair,64900,22600.0
Xiaomi,Poco X6 Pro,8,256,46,66,Fair,25999,4300.0
IQOO,IQOO Neo 9 Pro,6,256,18,87,Fair,35999,15600.0
Xiaomi,Redmi Note 13 Pro+,6,128,3,89,Excellent,31999,25700.0
Xiaomi,Poco M6 Pro,6,128,11,100,Excellent,14999,10800.0
Apple,iPhone 11 Pro,8,512,28,73,Excellent,99900,44800.0
Oppo,Oppo Reno 11 Pro,8,256,34,76,Good,37999,9900.0
Samsung,Galaxy M55,8,256,17,88,Fair,26999,12400.0
Xiaomi,Redmi Note 13 Pro+,6,64,2,85,Good,31999,24100.0
Vivo,Vivo T3,6,256,25,83,Excellent,19999,8500.0
Xiaomi,Redmi Note 12 Pro,6,64,42,73,Good,23999,5100.0
Oppo,Oppo A79,8,256,4,89,Excellent,19999,16500.0
Realme,Realme GT 6T,6,64,30,79,Excellent,30999,10300.0
Apple,iPhone 16 Pro,12,512,24,79,Fair,134900,52400.0
Samsung,Galaxy Z Flip 5,8,256,5,83,Excellent,99999,85000.0
Motorola,Moto Razr 40 Ultra,16,256,11,89,Excellent,89999,54700.0
Apple,iPhone 17 Plus,8,256,23,72,Good,99900,45700.0
Oppo,Oppo F25 Pro,6,64,39,72,Excellent,23999,5800.0
OnePlus,OnePlus 11,6,256,8,91,Excellent,56999,44100.0
Vivo,Vivo X90,8,256,31,75,Excellent,59999,18500.0
Vivo,Vivo T3,8,128,48,68,Poor,19999,3000.0
Apple,iPhone 15,8,512,46,61,Excellent,79900,20200.0
Realme,Realme 11 Pro,6,64,47,55,Good,23999,4600.0
Google,Pixel 7 Pro,16,128,39,72,Good,84999,22400.0
Xiaomi,Redmi Note 12 Pro,6,128,11,100,Excellent,23999,16300.0
Realme,Realme 11 Pro,8,64,8,80,Excellent,23999,16800.0
Oppo,Oppo Reno 11 Pro,8,128,5,93,Excellent,37999,30100.0
Samsung,Galaxy S22 Ultra,24,256,46,73,Excellent,109999,24900.0
Oppo,Oppo F25 Pro,6,256,5,85,Good,23999,16300.0
Apple,iPhone 16 Pro Max,24,1024,27,84,Good,159900,72000.0
Google,Pixel 7 Pro,8,128,4,94,Poor,84999,53400.0
Samsung,Galaxy Z Flip 5,8,512,21,75,Good,99999,43700.0
Samsung,Galaxy S23 FE,6,128,30,74,Good,59999,21300.0
Nothing,Nothing Phone 2a,6,128,42,81,Excellent,23999,6500.0
Google,Pixel 7a,12,256,18,81,Excellent,43999,27300.0
OnePlus,OnePlus 12,8,256,45,73,Poor,64999,9700.0
Realme,Realme GT 6T,8,256,7,92,Excellent,30999,23100.0
Xiaomi,Poco F6,6,64,6,91,Excellent,29999,25000.0
Xiaomi,Poco M6 Pro,4,64,17,86,Excellent,14999,8000.0
Apple,iPhone 12 Pro,24,1024,25,78,Excellent,119000,55800.0
Samsung,Galaxy A35,8,64,9,88,Good,30999,22400.0
Nothing,Nothing Phone 1,8,256,8,93,Good,29999,21700.0
OnePlus,OnePlus Open,16,512,47,64,Fair,139999,24800.0
Xiaomi,Poco M6 Pro,4,64,45,68,Excellent,14999,3400.0
Samsung,Galaxy S23 Ultra,12,1024,14,80,Good,124999,73700.0
Google,Pixel 7 Pro,12,512,30,78,Good,84999,31400.0
Samsung,Galaxy S24,8,256,25,91,Good,79999,37100.0
Apple,iPhone 16 Pro Max,16,512,11,86,Good,159900,123300.0
Realme,Realme GT 6T,6,128,7,90,Fair,30999,18600.0
Samsung,Galaxy Z Flip 5,16,512,29,73,Good,99999,33800.0
OnePlus,OnePlus 12R,8,256,14,90,Good,39999,23600.0
Apple,iPhone 12,8,128,42,75,Good,79900,22100.0
Apple,iPhone 13 Mini,6,256,12,81,Good,69900,49700.0
Vivo,Vivo X100 Pro,16,128,8,86,Excellent,89999,60200.0
Samsung,Galaxy A35,8,64,5,87,Fair,30999,21700.0
Xiaomi,Poco F6,8,64,15,85,Good,29999,16500.0
Apple,iPhone SE 2022,6,128,14,83,Good,43900,30200.0
Samsung,Galaxy S24,16,512,40,75,Good,79999,19700.0
Nothing,Nothing Phone 2a,6,64,21,80,Excellent,23999,12300.0
Nokia,Nokia G42 5G,6,128,22,78,Excellent,12999,5600.0
Motorola,Moto Edge 50 Ultra,6,128,39,67,Excellent,54999,14400.0
OnePlus,OnePlus 12R,6,128,37,78,Good,39999,10600.0
Apple,iPhone SE 2020,6,128,7,99,Excellent,42500,40500.0
Xiaomi,Poco M6 Pro,6,128,17,91,Good,14999,7500.0
Xiaomi,Redmi Note 13 Pro,8,256,43,77,Good,25999,5200.0
Vivo,Vivo T3,6,64,27,68,Fair,19999,5900.0
Samsung,Galaxy S22 Ultra,16,256,16,77,Good,109999,55800.0
Samsung,Galaxy S23 Ultra,16,1024,7,86,Poor,124999,68000.0
Vivo,Vivo T3,8,256,12,86,Fair,19999,9800.0
Xiaomi,Redmi Note 13 Pro,8,64,3,100,Good,25999,21400.0
Google,Pixel 9,12,256,37,83,Excellent,79999,28400.0
OnePlus,OnePlus 11,8,128,34,72,Poor,56999,12100.0
Vivo,Vivo X90,8,256,19,88,Good,59999,26900.0
Google,Pixel 9,8,256,20,84,Excellent,79999,44800.0
Google,Pixel 9 Pro XL,12,512,9,86,Fair,124999,80800.0
Oppo,Oppo Reno 11 Pro,6,256,10,92,Poor,37999,16600.0
Realme,Realme GT 6T,8,64,3,87,Fair,30999,20900.0
Xiaomi,Poco F6,6,128,20,83,Good,29999,13200.0
Xiaomi,Redmi Note 12 Pro,6,256,13,87,Excellent,23999,14400.0
Apple,iPhone XR,16,128,25,86,Fair,76900,33300.0
Samsung,Galaxy S24,16,256,45,62,Good,79999,17200.0
Xiaomi,Poco X6 Pro,8,128,30,89,Excellent,25999,9600.0
Nokia,Nokia X30,6,128,40,79,Good,36999,8000.0
Realme,Realme 11 Pro,6,128,9,83,Good,23999,14600.0
Google,Pixel 6a,6,64,4,90,Excellent,29999,29500.0
Google,Pixel 8a,12,256,45,85,Excellent,52999,13400.0
Oppo,Oppo Find X7 Ultra,16,128,34,80,Good,74999,21300.0
Vivo,Vivo Y200,6,128,41,78,Excellent,21999,5500.0
Samsung,Galaxy Note 20 Ultra,16,1024,45,68,Excellent,104999,25600.0
OnePlus,OnePlus 12R,6,128,7,92,Good,39999,31600.0
Xiaomi,Poco F6,6,64,20,68,Fair,29999,11400.0
OnePlus,OnePlus 10 Pro,12,256,43,78,Good,61999,13900.0
Realme,Realme GT 6T,6,64,48,64,Good,30999,5600.0
OnePlus,OnePlus Open,16,512,43,66,Excellent,139999,34600.0
Xiaomi,Redmi Note 13 Pro,8,128,45,70,Fair,25999,4300.0
Apple,iPhone XR,8,512,25,73,Excellent,76900,36600.0
Realme,Realme Narzo 70 Pro,6,128,9,80,Excellent,19999,14500.0
Xiaomi,Poco M6 Pro,4,128,46,69,Good,14999,3000.0
Apple,iPhone 15 Pro,16,1024,47,60,Fair,134900,25800.0
Oppo,Oppo F25 Pro,8,64,42,67,Good,23999,5300.0
Realme,Realme 12 Pro+,8,64,45,61,Excellent,29999,6500.0
Xiaomi,Xiaomi 14,6,128,47,80,Excellent,69999,14600.0
Samsung,Galaxy Z Flip 5,16,256,21,83,Fair,99999,43100.0
Apple,iPhone 16 Plus,8,512,25,63,Fair,89900,34600.0
Samsung,Galaxy S24 Ultra,24,512,8,99,Good,129999,97200.0
Realme,Realme GT 6T,6,128,7,93,Good,30999,21900.0
Realme,Realme 12 Pro+,6,128,32,71,Excellent,29999,9200.0
Google,Pixel 8,8,512,2,95,Good,75999,73600.0
Apple,iPhone 17 Plus,8,128,24,81,Fair,99900,42400.0
Vivo,Vivo Y200,8,64,14,78,Good,21999,10900.0
Xiaomi,Redmi Note 12 Pro,6,64,29,72,Excellent,23999,8000.0
Oppo,Oppo F25 Pro,6,64,32,78,Excellent,23999,7600.0
Xiaomi,Xiaomi 14 Ultra,8,256,17,80,Fair,99999,42000.0
Apple,iPhone 16 Pro Max,24,1024,16,88,Fair,159900,91900.0
OnePlus,OnePlus 10 Pro,8,128,35,73,Good,61999,18500.0
Apple,iPhone 17 Pro,12,512,27,76,Excellent,144900,65000.0
Oppo,Oppo Find X7 Ultra,8,128,36,75,Fair,74999,17300.0
Samsung,Galaxy S23 Ultra,16,256,37,67,Fair,124999,30500.0
Oppo,Oppo Find X7 Ultra,12,128,27,72,Excellent,74999,27400.0
IQOO,IQOO 12,8,128,7,86,Excellent,52999,39100.0
Vivo,Vivo V30 Pro,8,256,20,85,Excellent,41999,21300.0
Samsung,Galaxy Note 20 Ultra,12,1024,39,59,Fair,104999,24100.0
Oppo,Oppo Find X7 Ultra,16,256,4,88,Excellent,74999,60500.0
OnePlus,OnePlus 11,6,256,8,94,Fair,56999,38600.0
Xiaomi,Redmi Note 12 Pro,6,128,28,82,Excellent,23999,8900.0
Xiaomi,Poco M6 Pro,4,64,47,64,Excellent,14999,3000.0
Samsung,Galaxy S24,12,128,19,88,Good,79999,40100.0
Apple,iPhone 15 Pro Max,24,512,31,77,Good,159900,60300.0
Samsung,Galaxy S23 FE,12,128,32,72,Fair,59999,17300.0
Xiaomi,Redmi Note 13 Pro,8,256,19,73,Fair,25999,9600.0
Motorola,Moto Razr 40 Ultra,12,512,35,72,Fair,89999,20900.0
Realme,Realme Narzo 70 Pro,8,64,14,86,Fair,19999,9900.0
OnePlus,OnePlus 11R,8,128,8,82,Excellent,37999,30500.0
Vivo,Vivo V29,8,64,2,100,Good,32999,25600.0
Apple,iPhone 11 Pro Max,16,256,4,91,Good,109900,109500.0
Xiaomi,Poco X6 Pro,6,64,14,94,Good,25999,15200.0
OnePlus,OnePlus 12,12,256,3,87,Excellent,64999,58700.0
Motorola,Moto Razr 40 Ultra,12,512,14,85,Fair,89999,41300.0
Google,Pixel 7a,8,128,7,76,Poor,43999,21900.0
IQOO,IQOO Z9,8,128,37,67,Good,19999,5200.0
Apple,iPhone 15 Plus,12,256,48,70,Fair,89900,16900.0
Vivo,Vivo V30 Pro,6,128,35,73,Excellent,41999,12000.0
Samsung,Galaxy A35,8,128,18,78,Fair,30999,13400.0
Samsung,Galaxy S23 FE,12,256,17,75,Fair,59999,26300.0
Samsung,Galaxy Z Flip 5,8,256,3,99,Fair,99999,74500.0
Samsung,Galaxy A35,6,128,40,69,Good,30999,8100.0
Xiaomi,Xiaomi 13 Pro,12,256,17,86,Good,79999,38600.0
Realme,Realme GT 6T,6,64,42,67,Excellent,30999,7400.0
Motorola,Moto G85,6,64,36,72,Good,17999,4500.0
Apple,iPhone 17 Pro,24,512,35,71,Good,144900,48100.0
Xiaomi,Xiaomi 14,6,256,8,85,Excellent,69999,49400.0
Google,Pixel 7a,6,256,19,83,Excellent,43999,25300.0
Oppo,Oppo F25 Pro,8,128,42,59,Excellent,23999,5300.0
Xiaomi,Xiaomi 14 Ultra,12,128,38,82,Excellent,99999,29000.0
Google,Pixel 7 Pro,16,512,48,58,Excellent,84999,18500.0
Google,Pixel 9 Pro XL,24,1024,10,88,Good,124999,93000.0
Samsung,Galaxy S24+,8,512,33,83,Good,99999,33700.0
Samsung,Galaxy A55,6,256,43,69,Good,39999,9100.0
Apple,iPhone 14 Pro Max,24,512,16,80,Poor,139900,60900.0
Apple,iPhone 16,16,128,29,87,Good,79900,35400.0
Xiaomi,Xiaomi 14,8,128,24,75,Good,69999,26000.0
Realme,Realme 12 Pro+,6,128,44,61,Good,29999,5900.0
Apple,iPhone 13 Mini,8,256,8,95,Poor,69900,42300.0
Realme,Realme 12 Pro+,6,128,1,97,Excellent,29999,27700.0
Oppo,Oppo A79,6,64,3,93,Excellent,19999,16400.0
OnePlus,OnePlus Nord CE 4,8,128,9,88,Good,24999,17200.0
Vivo,Vivo V30 Pro,6,256,22,74,Poor,41999,11000.0
Oppo,Oppo F25 Pro,8,128,41,65,Good,23999,5400.0
Apple,iPhone X,16,128,47,70,Fair,89000,18400.0
Samsung,Galaxy S24,8,512,38,81,Good,79999,23400.0
Xiaomi,Redmi Note 12 Pro,8,64,33,74,Fair,23999,5800.0
OnePlus,OnePlus Nord 4,6,256,34,69,Fair,29999,7800.0
Google,Pixel 7a,8,256,25,78,Excellent,43999,20500.0
Oppo,Oppo Reno 11 Pro,8,256,37,76,Fair,37999,8000.0
Xiaomi,Redmi Note 13 Pro,6,64,19,82,Fair,25999,10400.0
Nothing,Nothing Phone 1,6,64,43,75,Excellent,29999,7000.0
Realme,Realme 12 Pro+,6,256,3,100,Fair,29999,20000.0
Google,Pixel 9 Pro XL,16,256,19,81,Poor,124999,47900.0
Oppo,Oppo A79,6,128,19,91,Fair,19999,8100.0
Motorola,Moto G85,6,128,6,86,Fair,17999,11200.0
Oppo,Oppo Find X7 Ultra,12,128,48,68,Excellent,74999,14400.0
Apple,iPhone XR,16,512,33,65,Good,76900,25700.0
Vivo,Vivo V30 Pro,6,256,7,100,Excellent,41999,33000.0
Vivo,Vivo Y200,6,256,41,66,Excellent,21999,5000.0
Xiaomi,Redmi Note 13 Pro+,6,128,31,82,Good,31999,10200.0
Apple,iPhone 16 Pro,24,1024,48,75,Excellent,134900,32300.0
OnePlus,OnePlus 11R,12,128,3,89,Good,37999,31500.0
Realme,Realme 11 Pro,8,256,43,71,Poor,23999,3700.0
Google,Pixel 8,12,512,32,67,Good,75999,25600.0
Apple,iPhone 16 Plus,8,128,19,84,Good,89900,51700.0
Apple,iPhone XS Max,12,256,30,85,Excellent,109900,48900.0
Samsung,Galaxy Note 20 Ultra,16,512,39,69,Good,104999,26500.0
Apple,iPhone 13 Pro,24,256,27,88,Excellent,119900,58000.0
Xiaomi,Poco X6 Pro,8,128,17,88,Fair,25999,11000.0
Oppo,Oppo Reno 11 Pro,8,128,20,78,Fair,37999,13700.0
Oppo,Oppo Find X7 Ultra,16,512,22,83,Excellent,74999,34400.0
IQOO,IQOO Z9,6,128,6,92,Good,19999,15100.0
Samsung,Galaxy M55,6,256,14,81,Good,26999,15700.0
Samsung,Galaxy A55,8,128,19,87,Excellent,39999,21700.0
Oppo,Oppo Reno 11 Pro,6,128,2,81,Fair,37999,25600.0
OnePlus,OnePlus Nord CE 4,8,64,11,88,Good,24999,16400.0
Samsung,Galaxy S23 FE,12,128,25,81,Good,59999,24800.0
Oppo,Oppo F25 Pro,6,64,5,82,Good,23999,16100.0
Oppo,Oppo Reno 11 Pro,6,256,13,86,Fair,37999,18900.0
Oppo,Oppo F25 Pro,8,256,48,70,Excellent,23999,4500.0
Vivo,Vivo T3,8,128,19,84,Good,19999,9000.0
Xiaomi,Poco M6 Pro,6,128,19,89,Excellent,14999,7300.0
OnePlus,OnePlus Nord CE 4,8,256,46,63,Excellent,24999,5400.0
Nokia,Nokia G42 5G,6,64,29,72,Good,12999,3900.0
Google,Pixel 9,8,512,11,94,Excellent,79999,65700.0
Realme,Realme 12 Pro+,6,64,26,74,Good,29999,10600.0
Apple,iPhone 17,12,256,27,74,Excellent,89900,40400.0
Samsung,Galaxy S24 Ultra,16,1024,37,62,Excellent,129999,37800.0
Realme,Realme Narzo 70 Pro,8,128,42,62,Excellent,19999,4700.0
OnePlus,OnePlus 12R,6,256,45,70,Excellent,39999,9200.0
Samsung,Galaxy S24,8,256,8,91,Excellent,79999,65300.0
Samsung,Galaxy M55,8,64,48,70,Excellent,26999,5600.0
Apple,iPhone 13 Pro,24,512,40,66,Fair,119900,29600.0
Samsung,Galaxy S24,12,512,44,70,Good,79999,17800.0
Apple,iPhone X,12,128,22,89,Fair,89000,41700.0
Motorola,Moto Edge 50 Pro,6,256,46,67,Good,31999,5800.0
Samsung,Galaxy S24 Ultra,16,1024,13,86,Excellent,129999,83700.0
OnePlus,OnePlus Nord 4,6,64,40,67,Good,29999,7400.0
Apple,iPhone 12 Mini,12,128,13,87,Excellent,69900,54400.0
Motorola,Moto G85,6,128,40,72,Good,17999,4100.0
Apple,iPhone 16 Pro Max,24,256,7,76,Good,159900,120700.0
Apple,iPhone 16 Plus,8,512,38,68,Good,89900,27900.0
Realme,Realme 11 Pro,8,64,11,83,Excellent,23999,15200.0
Apple,iPhone 16 Pro,24,256,10,95,Excellent,134900,122000.0
Samsung,Galaxy S24,16,256,28,88,Good,79999,30700.0
OnePlus,OnePlus 12R,6,256,25,81,Good,39999,17400.0
Apple,iPhone 16 Pro,24,256,11,79,Poor,134900,67300.0
Vivo,Vivo X90,8,256,32,74,Excellent,59999,19500.0
Vivo,Vivo V30 Pro,6,128,24,76,Fair,41999,13700.0
Xiaomi,Poco F6,6,256,36,83,Excellent,29999,9000.0
IQOO,IQOO Z9,6,64,29,68,Good,19999,6200.0
Realme,Realme 11 Pro,8,64,24,86,Excellent,23999,10300.0
Realme,Realme 11 Pro,8,128,3,89,Poor,23999,13200.0
Apple,iPhone 17,16,128,46,85,Good,89900,22800.0
OnePlus,OnePlus 12R,6,256,2,84,Good,39999,34600.0
Vivo,Vivo Y200,6,64,6,81,Excellent,21999,16600.0
Samsung,Galaxy S22 Ultra,12,1024,18,89,Poor,109999,40000.0
Realme,Realme GT 6T,8,256,21,85,Poor,30999,9900.0
Xiaomi,Poco M6 Pro,4,128,27,76,Fair,14999,4500.0
Samsung,Galaxy S23 Ultra,24,256,47,66,Excellent,124999,27900.0
Vivo,Vivo T3,8,64,41,74,Good,19999,4500.0
Samsung,Galaxy S23 FE,8,256,8,85,Good,59999,43400.0
OnePlus,OnePlus 12R,6,128,12,94,Good,39999,25500.0
Realme,Realme GT 6T,6,64,14,82,Fair,30999,15400.0
Apple,iPhone 14 Pro Max,24,1024,9,84,Excellent,139900,117800.0
Apple,iPhone 15,12,128,37,71,Excellent,79900,27900.0
Apple,iPhone 13 Mini,8,256,17,88,Excellent,69900,46000.0
Xiaomi,Redmi Note 12 Pro,8,256,44,69,Fair,23999,4200.0
OnePlus,OnePlus 11R,12,256,23,79,Good,37999,16000.0
Apple,iPhone 14 Pro,16,1024,33,65,Excellent,129900,49400.0
Apple,iPhone 13 Pro Max,12,512,17,81,Excellent,129000,82800.0
Vivo,Vivo Y200,6,128,9,84,Good,21999,14000.0
Nothing,Nothing Phone 2,8,128,41,71,Good,44999,11200.0
Samsung,Galaxy Z Fold 5,16,512,22,80,Fair,154999,62100.0
OnePlus,OnePlus 11,6,256,40,68,Good,56999,14200.0
Xiaomi,Poco F6,8,64,17,83,Good,29999,14800.0
Samsung,Galaxy S23 Ultra,24,256,27,70,Good,124999,45600.0
Realme,Realme Narzo 70 Pro,6,64,33,77,Good,19999,5800.0
OnePlus,OnePlus 11R,12,128,9,93,Good,37999,28200.0
Samsung,Galaxy S24+,12,128,23,77,Excellent,99999,44200.0
Motorola,Moto Edge 50 Pro,8,128,6,92,Excellent,31999,26000.0
Xiaomi,Xiaomi 14,12,128,10,84,Good,69999,43200.0
Xiaomi,Xiaomi 14,8,256,45,57,Excellent,69999,15000.0
Xiaomi,Poco X6 Pro,6,64,25,87,Excellent,25999,11400.0
Nothing,Nothing Phone 1,8,256,26,86,Good,29999,12000.0
Vivo,Vivo Y200,6,64,39,73,Good,21999,5100.0
Samsung,Galaxy A35,8,64,42,73,Excellent,30999,8000.0
Samsung,Galaxy S23 Ultra,16,512,6,86,Good,124999,93500.0
Xiaomi,Poco X6 Pro,6,128,27,86,Excellent,25999,10300.0
OnePlus,OnePlus 12R,8,128,23,80,Fair,39999,16000.0
Samsung,Galaxy S24,12,128,37,70,Good,79999,22400.0
Samsung,Galaxy Z Flip 5,16,512,26,77,Good,99999,39400.0
Samsung,Galaxy A35,8,256,24,81,Fair,30999,12200.0
Google,Pixel 7 Pro,8,128,28,72,Good,84999,31100.0
Xiaomi,Xiaomi Pad 6,8,64,33,74,Fair,26999,6800.0
OnePlus,OnePlus Nord CE 4,6,128,19,95,Good,24999,12700.0
Realme,Realme 11 Pro,8,128,22,84,Good,23999,10600.0
Samsung,Galaxy A55,8,128,19,82,Excellent,39999,22700.0
Realme,Realme GT 6T,8,256,3,94,Good,30999,24700.0
Apple,iPhone 16 Pro,24,256,9,88,Good,134900,103400.0
Nokia,Nokia X30,12,128,47,58,Fair,36999,5800.0
Samsung,Galaxy S24+,12,256,3,100,Good,99999,91500.0
Xiaomi,Poco M6 Pro,4,128,41,83,Good,14999,3600.0
Samsung,Galaxy S24,16,256,47,59,Fair,79999,14000.0
Samsung,Galaxy Note 20 Ultra,12,1024,17,74,Poor,104999,38000.0
OnePlus,OnePlus 11R,12,128,24,76,Poor,37999,10500.0
Vivo,Vivo X90,8,128,39,69,Good,59999,13500.0
Apple,iPhone 13 Pro,12,512,14,92,Excellent,119900,90200.0
Realme,Realme 11 Pro,6,64,15,86,Excellent,23999,13600.0
Samsung,Galaxy A35,8,256,46,62,Good,30999,6600.0
OnePlus,OnePlus Nord CE 4,8,256,1,90,Excellent,24999,24500.0
Google,Pixel 6a,6,128,48,58,Excellent,29999,6700.0
Xiaomi,Xiaomi 14 Ultra,16,512,6,91,Good,99999,74000.0
Xiaomi,Xiaomi 14,6,256,20,81,Good,69999,30400.0
Realme,Realme 12 Pro+,8,256,28,83,Good,29999,11000.0
Oppo,Oppo F25 Pro,8,64,25,82,Good,23999,9500.0
Samsung,Galaxy Z Fold 5,12,256,8,88,Good,154999,107900.0
Samsung,Galaxy Note 20 Ultra,24,512,36,64,Good,104999,30100.0
Xiaomi,Redmi Note 12 Pro,6,256,44,74,Poor,23999,3500.0
Xiaomi,Poco M6 Pro,6,64,26,72,Fair,14999,4600.0
IQOO,IQOO 12,8,256,1,94,Good,52999,44700.0
